"GEO_ID","NAME","YEAR","zip_code","vets_popcount","nonvets_pop_count","total_labor_force_percent","vets_labor_force_percent","nonvets_labor_force_percent","total_labor_force_count","vets_labor_force_count","nonvets_labor_force_count","total_unemp_rate_percent","vets_unemp_rate_percent","nonvets_unemp_rate_percent","total_pov_count","total_pov_percent","vets_pov_count","vets_pov_percent","nonvets_pov_count","nonvets_pov_percent","total_dis_count","total_dis_percent","vet_dis_count","vet_dis_percent","nonvet_dis_count","nonvet_dis_percent","drop_zip","zero_flag"
"8600000US10590","ZCTA5 10590","2019","10590",0,282,80.3,55.9,80.9,3540,62,3478,2.9,17.7,2.6,236,4.3,24,8.5,212,4.1,459,8.4,57,20.2,402,7.7,FALSE,0
"8600000US10591","ZCTA5 10591","2019","10591",0,539,81.4,69.5,81.6,11877,157,11720,5.6,0,5.6,1397,7.7,15,2.8,1382,7.9,1913,10.6,87,16.2,1826,10.4,FALSE,0
"8600000US10594","ZCTA5 10594","2019","10594",0,166,80,87.5,79.9,2550,56,2494,2.2,0,2.3,159,4.1,0,0,159,4.3,247,6.4,19,11.4,228,6.2,FALSE,0
"8600000US10595","ZCTA5 10595","2019","10595",0,304,59.2,39.4,59.5,3389,28,3361,7.3,0,7.3,948,15.9,27,10.2,921,16.2,759,12.8,109,41.1,650,11.4,FALSE,0
"8600000US10596","ZCTA5 10596","2019","10596",0,46,85.2,100,84.8,713,19,694,12.8,0,13.1,31,3.1,27,58.7,4,0.4,149,14.7,0,0,149,15.4,FALSE,0
"8600000US10597","ZCTA5 10597","2019","10597",0,57,61.4,0,61.4,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0
"8600000US10598","ZCTA5 10598","2019","10598",0,1098,83.3,78.5,83.4,14393,295,14098,3.9,3.4,3.9,812,3.6,73,6.6,739,3.4,2552,11.2,280,25.5,2272,10.5,FALSE,0
"8600000US10601","ZCTA5 10601","2019","10601",0,280,77.7,63.8,78.1,5608,118,5490,6,0,6.2,1405,15.4,47,16.8,1358,15.4,1153,12.7,77,27.5,1076,12.2,FALSE,0
"8600000US10603","ZCTA5 10603","2019","10603",0,471,84.9,95.8,84.7,9849,182,9667,5.3,17,5.1,1092,7.7,0,0,1092,8,1306,9.2,62,13.2,1244,9.1,FALSE,0
"8600000US10604","ZCTA5 10604","2019","10604",0,290,80,63,80.3,5730,68,5662,6.3,0,6.4,620,7,8,2.8,612,7.2,1032,11.7,60,20.7,972,11.4,FALSE,0
"8600000US10605","ZCTA5 10605","2019","10605",0,596,80.3,45.5,80.8,8839,70,8769,4,11.4,3.9,1336,8.9,91,15.3,1245,8.6,1995,13.3,204,34.2,1791,12.4,FALSE,0
"8600000US10606","ZCTA5 10606","2019","10606",0,322,84.7,56.5,84.9,9156,48,9108,4.1,0,4.1,1302,10.1,19,6.6,1283,10.2,1050,8.1,48,16.7,1002,7.9,FALSE,0
"8600000US10607","ZCTA5 10607","2019","10607",0,186,83.2,98.2,82.9,4210,107,4103,1.2,0,1.2,317,5.2,2,1.1,315,5.3,350,5.7,42,22.6,308,5.2,FALSE,0
"8600000US10701","ZCTA5 10701","2019","10701",0,1506,73.8,75.2,73.8,28163,467,27696,6.7,10.7,6.7,9336,20.1,239,16.1,9097,20.3,7138,15.4,496,33.4,6642,14.8,FALSE,0
"8600000US10703","ZCTA5 10703","2019","10703",0,405,73.4,98,73.2,9922,144,9778,9.5,0,9.6,2839,16.5,9,2.3,2830,16.9,2445,14.2,96,24.3,2349,14,FALSE,0
"8600000US10704","ZCTA5 10704","2019","10704",0,870,81.7,75.9,81.7,16389,198,16191,4.5,6.1,4.4,1804,7,51,5.9,1753,7.1,3609,14.1,266,30.6,3343,13.5,FALSE,0
"8600000US10705","ZCTA5 10705","2019","10705",0,1186,76.3,71.5,76.4,19344,432,18912,7.8,0,8,4450,14.7,169,14.2,4281,14.7,4134,13.6,292,24.6,3842,13.2,FALSE,0
"8600000US10706","ZCTA5 10706","2019","10706",0,275,87.1,100,86.9,4031,59,3972,3.6,0,3.7,175,2.8,0,0,175,3,532,8.7,64,23.3,468,8,FALSE,0
"8600000US10707","ZCTA5 10707","2019","10707",0,344,81.6,100,81.3,5089,114,4975,3.5,0,3.5,457,5.7,50,14.5,407,5.3,995,12.4,153,44.5,842,11,FALSE,0
"8600000US10708","ZCTA5 10708","2019","10708",0,671,77.6,100,77.3,10222,189,10033,6.3,15.3,6.2,796,4.9,4,0.6,792,5.1,1914,11.8,236,35.2,1678,10.7,FALSE,0
"8600000US10709","ZCTA5 10709","2019","10709",0,298,84.4,100,84.3,4763,31,4732,4.2,0,4.2,240,3.3,11,3.7,229,3.3,745,10.2,144,48.3,601,8.6,FALSE,0
"8600000US10710","ZCTA5 10710","2019","10710",0,1040,80.7,85.1,80.5,12103,309,11794,5.6,3.2,5.6,1067,5.2,37,3.6,1030,5.3,2556,12.5,345,33.2,2211,11.4,FALSE,0
"8600000US10801","ZCTA5 10801","2019","10801",0,1304,77.8,81.2,77.7,20763,487,20276,6.4,0,6.5,4285,13.7,165,12.7,4120,13.7,3918,12.5,356,27.5,3562,11.9,FALSE,0
"8600000US10803","ZCTA5 10803","2019","10803",0,433,79.7,50.7,80.4,5677,75,5602,4.7,14.7,4.5,354,4,36,8.3,318,3.8,602,6.8,103,23.8,499,6,FALSE,0
"8600000US10804","ZCTA5 10804","2019","10804",0,533,77.2,82.9,77.1,6442,121,6321,3.9,8.3,3.8,445,3.8,20,3.8,425,3.8,793,6.8,147,27.6,646,5.8,FALSE,0
"8600000US10805","ZCTA5 10805","2019","10805",0,441,78.9,95.7,78.8,9546,67,9479,6.6,14.9,6.6,1175,8,3,0.8,1172,8.2,1920,13.1,149,38.8,1771,12.5,FALSE,0
"8600000US10901","ZCTA5 10901","2019","10901",0,922,78.7,60.8,79,10350,161,10189,4.7,19.3,4.5,1193,6.8,89,9.9,1104,6.7,2137,12.2,403,44.8,1734,10.5,FALSE,0
"8600000US10913","ZCTA5 10913","2019","10913",0,154,76.5,100,75.9,2391,71,2320,5.4,9.9,5.3,96,2.7,11,7.5,85,2.5,384,10.7,57,39,327,9.5,FALSE,0
"8600000US10914","ZCTA5 10914","2019","10914",0,43,67.6,100,59.8,150,43,107,9.3,32.6,0,0,0,0,0,0,0,77,25.9,0,0,77,30.3,FALSE,0
"8600000US10916","ZCTA5 10916","2019","10916",0,212,71.1,89,70.5,1867,73,1794,4.1,0,4.3,164,5.1,18,9.1,146,4.9,374,11.7,44,22.2,330,11,FALSE,0
"8600000US10917","ZCTA5 10917","2019","10917",0,89,85.9,100,85.4,922,42,880,8.5,0,8.9,85,6.4,18,20.2,67,5.4,156,11.7,29,32.6,127,10.2,FALSE,0
"8600000US10918","ZCTA5 10918","2019","10918",0,666,77.2,83.6,76.9,6392,353,6039,3.5,10.5,3.1,483,4.9,12,1.8,471,5.2,1316,13.5,231,34.7,1085,11.9,FALSE,0
"8600000US10919","ZCTA5 10919","2019","10919",0,86,83.3,100,82.1,473,36,437,2.1,0,2.3,4,0.6,0,0,4,0.6,145,20.2,50,58.1,95,15.1,FALSE,0
"8600000US10920","ZCTA5 10920","2019","10920",0,350,85.2,52.6,85.7,4876,50,4826,4.9,0,4.9,257,3.5,30,8.6,227,3.2,931,12.6,132,37.7,799,11.3,FALSE,0
"8600000US10921","ZCTA5 10921","2019","10921",0,304,86.7,93.3,86.2,2011,153,1858,4.4,0,4.8,59,2,7,2.3,52,2,305,10.4,56,18.4,249,9.5,FALSE,0
"8600000US10922","ZCTA5 10922","2019","10922",0,154,89.2,100,88.5,929,69,860,1.1,0,1.2,86,6.5,0,0,86,7.4,121,9.2,27,17.5,94,8,FALSE,0
"8600000US10923","ZCTA5 10923","2019","10923",0,269,81.1,87.5,81,4364,84,4280,7,0,7.1,660,10.1,21,7.8,639,10.2,650,10,70,26,580,9.3,FALSE,0
"8600000US10924","ZCTA5 10924","2019","10924",0,738,76.9,93.3,76.3,6163,266,5897,3.7,13.2,3.3,648,6.7,8,1.2,640,7.1,1488,15.5,117,17.7,1371,15.3,FALSE,0
"8600000US10925","ZCTA5 10925","2019","10925",0,339,83.8,100,82.7,2161,152,2009,5.2,26.3,3.6,165,5,0,0,165,5.6,416,12.6,51,15,365,12.4,FALSE,0
"8600000US10926","ZCTA5 10926","2019","10926",0,147,81.7,36.4,83.1,1800,24,1776,2.4,0,2.4,144,5.4,10,6.8,134,5.3,370,13.9,28,19,342,13.6,FALSE,0
"8600000US10927","ZCTA5 10927","2019","10927",0,301,80.6,86,80.5,5917,104,5813,7.6,0,7.7,1074,12.3,0,0,1074,12.6,1608,18.4,79,30.2,1529,18,FALSE,0
"8600000US10928","ZCTA5 10928","2019","10928",0,428,80.9,84,80.5,2096,247,1849,3.1,0,3.5,210,6.6,0,0,210,7.6,525,16.4,114,26.6,411,14.8,FALSE,0
"8600000US10930","ZCTA5 10930","2019","10930",0,322,81.1,52.5,82,4714,93,4621,4.8,0,4.8,335,4.8,0,0,335,5,1105,15.8,153,47.5,952,14.3,FALSE,0
"8600000US10931","ZCTA5 10931","2019","10931",0,33,77.1,100,76.8,428,8,420,2.6,0,2.6,91,13.1,0,0,91,13.7,97,13.9,11,33.3,86,13,FALSE,0
"8600000US10932","ZCTA5 10932","2019","10932",0,21,68.3,0,68.3,41,0,41,0,0,0,19,18.6,0,0,19,23.5,21,20.6,21,100,0,0,FALSE,0
"8600000US10933","ZCTA5 10933","2019","10933",0,56,76.5,100,72.7,309,56,253,0,0,0,79,18.9,0,0,79,21.8,69,16.5,0,0,69,19.1,FALSE,0
"8600000US10940","ZCTA5 10940","2019","10940",0,2022,75.8,73.5,75.9,22398,867,21531,3.6,0,3.8,4534,12.4,125,6.3,4409,12.7,6261,17.1,548,27.4,5713,16.5,FALSE,0
"8600000US10941","ZCTA5 10941","2019","10941",0,525,75.8,71.1,76,6774,165,6609,5.2,5.5,5.2,993,9.3,20,3.8,973,9.5,1491,13.9,115,21.9,1376,13.5,FALSE,0
"8600000US10950","ZCTA5 10950","2019","10950",0,1171,69,85.8,68.5,17538,603,16935,4,0,4.1,5041,17.7,7,0.6,5034,18.4,3247,11.4,228,19.5,3019,11,FALSE,0
"8600000US10952","ZCTA5 10952","2019","10952",0,393,66.3,62.7,66.3,12494,32,12462,6.6,0,6.6,5281,23.7,12,3.3,5269,24,1722,7.7,105,28.7,1617,7.4,FALSE,0
"8600000US10954","ZCTA5 10954","2019","10954",0,654,80.3,100,80.1,11049,151,10898,3.5,9.3,3.5,907,5,0,0,907,5.2,2270,12.6,253,38.7,2017,11.6,FALSE,0
"8600000US10956","ZCTA5 10956","2019","10956",0,980,81.9,82.5,81.9,15650,179,15471,5.1,0,5.1,706,2.8,15,1.5,691,2.9,2890,11.5,281,29,2609,10.8,FALSE,0
"8600000US10958","ZCTA5 10958","2019","10958",0,215,61.3,85.6,59.9,1294,95,1199,7,0,7.5,76,3.6,13,6.6,63,3.3,318,14.9,77,38.9,241,12.5,FALSE,0
"8600000US10960","ZCTA5 10960","2019","10960",0,502,83.2,78.4,83.3,8016,120,7896,3.5,0,3.6,823,6.7,42,8.4,781,6.6,1940,15.8,129,25.7,1811,15.4,FALSE,0
"8600000US10962","ZCTA5 10962","2019","10962",0,201,77.6,41.1,78.1,3039,23,3016,3.7,0,3.7,226,4.9,11,5.5,215,4.9,660,14.2,56,27.9,604,13.6,FALSE,0
"8600000US10963","ZCTA5 10963","2019","10963",0,330,46.8,40.2,47.4,1450,100,1350,2.6,0,2.7,208,9.2,4,1.8,204,10.1,383,17,54,23.7,329,16.2,FALSE,0
"8600000US10964","ZCTA5 10964","2019","10964",0,31,80.2,0,80.2,523,0,523,3.3,0,3.3,51,4.7,0,0,51,4.9,251,23.3,23,74.2,228,21.8,FALSE,0
"8600000US10965","ZCTA5 10965","2019","10965",0,567,79.1,92.4,78.9,7276,122,7154,3.6,26.2,3.2,428,3.5,1,0.2,427,3.7,1314,10.8,186,32.8,1128,9.7,FALSE,0
"8600000US10968","ZCTA5 10968","2019","10968",0,115,83.9,100,83.7,1258,17,1241,3.8,0,3.9,92,4.4,7,6.1,85,4.3,154,7.3,19,16.5,135,6.8,FALSE,0
"8600000US10969","ZCTA5 10969","2019","10969",0,84,77,100,76.1,613,29,584,0,0,0,12,1.2,0,0,12,1.3,70,7,0,0,70,7.6,FALSE,0
"8600000US10970","ZCTA5 10970","2019","10970",0,262,79.1,90.2,78.8,4431,129,4302,6.4,27.9,5.8,538,7.5,4,1.5,534,7.7,611,8.5,70,26.7,541,7.8,FALSE,0
"8600000US10973","ZCTA5 10973","2019","10973",0,61,84.8,100,84.5,1287,30,1257,5.4,0,5.6,70,3.9,0,0,70,4,253,14.1,18,29.5,235,13.5,FALSE,0
"8600000US10974","ZCTA5 10974","2019","10974",0,152,82.8,100,82.5,1573,32,1541,7.7,0,7.9,167,6.8,12,7.9,155,6.7,340,13.9,87,57.2,253,11,FALSE,0
"8600000US10975","ZCTA5 10975","2019","10975",0,9,100,0,100,149,0,149,8.1,0,8.1,0,0,0,0,0,0,24,15.2,0,0,24,16.1,FALSE,0
"8600000US10976","ZCTA5 10976","2019","10976",0,38,68.3,100,67.9,1062,17,1045,11.6,88.2,10.3,149,9.3,0,0,149,9.6,315,19.7,11,30.6,304,19.5,FALSE,0
"8600000US10977","ZCTA5 10977","2019","10977",0,927,74.5,75.4,74.5,25914,261,25653,7,7.3,7,8038,20,36,3.9,8002,20.4,3911,9.7,199,21.6,3712,9.4,FALSE,0
"8600000US10980","ZCTA5 10980","2019","10980",0,624,81.2,92.4,81,6962,97,6865,6.7,0,6.8,597,5.4,0,0,597,5.7,1518,13.6,245,39.3,1273,12.1,FALSE,0
"8600000US10983","ZCTA5 10983","2019","10983",0,184,82.8,28.8,83.6,2828,15,2813,3,46.7,2.7,113,2.4,10,5.4,103,2.3,546,11.8,49,26.6,497,11.2,FALSE,0
"8600000US10984","ZCTA5 10984","2019","10984",0,58,82.3,0,82.3,1503,0,1503,5.5,0,5.5,69,3,0,0,69,3.1,258,11.4,37,63.8,221,10,FALSE,0
"8600000US10986","ZCTA5 10986","2019","10986",0,87,84.9,100,84.5,1169,39,1130,5.7,0,5.9,64,4.2,8,9.2,56,3.9,126,8.2,14,16.1,112,7.7,FALSE,0
"8600000US10987","ZCTA5 10987","2019","10987",0,148,79.1,77.8,79.1,1603,42,1561,3.6,0,3.7,258,9.5,9,6.1,249,9.7,303,11.1,32,21.6,271,10.5,FALSE,0
"8600000US10988","ZCTA5 10988","2019","10988",0,49,76.6,100,75.7,268,13,255,0,0,0,16,3.1,0,0,16,3.4,91,17.7,10,20.4,81,17.5,FALSE,0
"8600000US10989","ZCTA5 10989","2019","10989",0,504,78.9,92.3,78.3,3878,179,3699,3.3,0,3.4,202,2.9,0,0,202,3.1,920,13.2,137,28.9,783,12.1,FALSE,0
"8600000US10990","ZCTA5 10990","2019","10990",0,1143,77,85.4,76.7,9129,380,8749,3.1,0,3.2,856,5.4,19,1.7,837,5.7,1937,12.2,223,19.7,1714,11.6,FALSE,0
"8600000US10992","ZCTA5 10992","2019","10992",0,478,80.1,71.9,80.5,4738,205,4533,3.5,0,3.7,189,2.7,0,0,189,2.9,964,13.6,99,20.7,865,13,FALSE,0
"8600000US10993","ZCTA5 10993","2019","10993",0,140,67.1,100,66.6,1824,39,1785,12.6,0,12.8,655,17.1,0,0,655,17.7,720,18.8,60,43.8,660,17.9,FALSE,0
"8600000US10994","ZCTA5 10994","2019","10994",0,258,81.3,46.9,81.5,3612,15,3597,1.7,0,1.7,223,3.7,0,0,223,3.8,580,9.5,88,34.1,492,8.5,FALSE,0
"8600000US10996","ZCTA5 10996","2019","10996",0,1370,50.7,50.6,50.9,1187,687,500,1.1,0,2.6,0,0,0,0,0,0,57,4.6,12,3,45,5.3,FALSE,0
"8600000US10998","ZCTA5 10998","2019","10998",0,257,69.8,71.4,69.6,1310,110,1200,5.3,0,5.8,105,4.5,0,0,105,5,485,20.6,109,42.4,376,17.9,FALSE,0
"8600000US11001","ZCTA5 11001","2019","11001",0,889,78.2,72.1,78.3,13599,199,13400,3.6,1.5,3.6,686,3.1,43,4.8,643,3,2198,9.8,184,20.7,2014,9.4,FALSE,0
"8600000US11003","ZCTA5 11003","2019","11003",0,940,79.5,81.3,79.5,23667,388,23279,5.6,0,5.7,1820,5.1,29,3.1,1791,5.1,2904,8.1,189,20.1,2715,7.8,FALSE,0
"8600000US11004","ZCTA5 11004","2019","11004",0,322,74,72.2,74,6982,26,6956,3.5,0,3.5,693,5.9,23,7.4,670,5.9,1492,12.7,150,48.5,1342,11.8,FALSE,0
"8600000US11005","ZCTA5 11005","2019","11005",0,191,74.5,0,77.3,102,0,102,0,0,0,237,13.5,0,0,237,15.1,756,43,102,53.4,654,41.7,FALSE,0
"8600000US11010","ZCTA5 11010","2019","11010",0,924,79.1,95.6,78.9,11756,174,11582,3.3,0,3.4,669,3.5,28,3.1,641,3.5,2021,10.4,263,28.7,1758,9.5,FALSE,0
"8600000US11020","ZCTA5 11020","2019","11020",0,147,76.3,100,75.8,2636,59,2577,4.6,0,4.7,102,2.3,0,0,102,2.3,332,7.4,48,32.7,284,6.5,FALSE,0
"8600000US11021","ZCTA5 11021","2019","11021",0,333,78.1,21.7,78.2,7937,5,7932,3.1,0,3.1,750,5.3,0,0,750,5.4,1482,10.4,171,52.1,1311,9.4,FALSE,0
"8600000US11023","ZCTA5 11023","2019","11023",0,199,75.7,68.8,75.7,3446,11,3435,5.6,0,5.6,428,6.6,0,0,428,6.8,866,13.3,68,34.2,798,12.7,FALSE,0
"8600000US11024","ZCTA5 11024","2019","11024",0,183,64.3,86.5,64.1,2693,45,2648,4.9,0,5,253,4.9,19,11.9,234,4.7,558,10.8,69,43.1,489,9.8,FALSE,0
"8600000US11030","ZCTA5 11030","2019","11030",0,589,70.9,100,70.8,6906,59,6847,3.3,5.1,3.3,434,3.2,9,1.6,425,3.3,1034,7.7,131,23.1,903,7,FALSE,0
"8600000US11040","ZCTA5 11040","2019","11040",0,1103,78.3,89.9,78.2,19497,187,19310,2.6,0,2.7,1104,3.3,38,3.4,1066,3.3,3454,10.4,296,26.8,3158,9.8,FALSE,0
"8600000US11042","ZCTA5 11042","2019","11042",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0
"8600000US11050","ZCTA5 11050","2019","11050",0,921,75.7,100,75.6,12648,119,12529,3.6,0,3.7,1604,7.1,10,1.1,1594,7.4,2045,9.1,211,23.3,1834,8.5,FALSE,0
"8600000US11096","ZCTA5 11096","2019","11096",0,149,77,50,77.2,4043,22,4021,8.6,0,8.7,817,13,11,7.4,806,13.2,575,9.2,41,27.5,534,8.7,FALSE,0
"8600000US11101","ZCTA5 11101","2019","11101",0,562,79.8,58.7,80.1,18452,206,18246,6.9,5.3,6.9,4266,16.8,148,26.3,4118,16.6,2192,8.6,113,20.1,2079,8.4,FALSE,0
"8600000US11102","ZCTA5 11102","2019","11102",0,384,79.9,76.6,79.9,17223,154,17069,4.3,10.4,4.2,3498,13.9,30,7.8,3468,14,2615,10.4,102,26.6,2513,10.1,FALSE,0
"8600000US11103","ZCTA5 11103","2019","11103",0,578,85.2,73.5,85.4,22981,272,22709,5.7,2.2,5.7,3326,10.7,66,11.4,3260,10.7,2848,9.2,180,31.1,2668,8.8,FALSE,0
"8600000US11104","ZCTA5 11104","2019","11104",0,344,82.8,90.8,82.8,14743,89,14654,4.9,0,5,2106,9.9,0,0,2106,10.1,1608,7.6,87,25.3,1521,7.3,FALSE,0
"8600000US11105","ZCTA5 11105","2019","11105",0,564,85,83.6,85,22432,230,22202,3.1,3,3.1,2693,8.6,15,2.7,2678,8.7,3271,10.4,134,23.8,3137,10.2,FALSE,0
"8600000US11106","ZCTA5 11106","2019","11106",0,761,82.8,87,82.7,22273,430,21843,4.9,3.5,4.9,4033,12.5,64,8.4,3969,12.6,4058,12.6,155,20.4,3903,12.4,FALSE,0
"8600000US11109","ZCTA5 11109","2019","11109",0,22,88.4,100,88.3,4396,22,4374,3.3,0,3.4,168,3.2,0,0,168,3.2,69,1.3,0,0,69,1.3,FALSE,0
"8600000US11201","ZCTA5 11201","2019","11201",0,965,81.5,74.4,81.6,36760,374,36386,5.4,2.7,5.5,6152,12.5,87,9.5,6065,12.6,4528,9.2,327,35.9,4201,8.7,FALSE,0
"8600000US11203","ZCTA5 11203","2019","11203",0,1002,76.2,74.3,76.2,35340,385,34955,6.1,21.6,5.9,7607,12.9,110,11.2,7497,13,6269,10.7,214,21.9,6055,10.5,FALSE,0
"8600000US11204","ZCTA5 11204","2019","11204",0,887,73.5,72.6,73.5,32524,267,32257,6.4,4.5,6.4,9541,17.4,110,12.4,9431,17.5,7291,13.3,250,28.2,7041,13.1,FALSE,0
"8600000US11205","ZCTA5 11205","2019","11205",0,564,76.1,68.1,76.2,22971,239,22732,7.5,4.2,7.5,7886,24.6,62,11.2,7824,24.8,3923,12.2,173,31.2,3750,11.9,FALSE,0
"8600000US11206","ZCTA5 11206","2019","11206",0,959,73.4,64.1,73.5,40165,376,39789,8.1,19.7,8,17977,28.4,168,17.5,17809,28.6,9544,15.1,303,31.6,9241,14.8,FALSE,0
"8600000US11207","ZCTA5 11207","2019","11207",0,2063,69.2,64.9,69.3,40991,882,40109,8.8,9.5,8.8,17969,25.7,412,20.2,17557,25.9,11917,17.1,449,22,11468,16.9,FALSE,0
"8600000US11208","ZCTA5 11208","2019","11208",0,996,66.1,64.7,66.2,42396,454,41942,5.6,0,5.7,16616,22.6,206,20.7,16410,22.6,8064,10.9,263,26.5,7801,10.7,FALSE,0
"8600000US11209","ZCTA5 11209","2019","11209",0,2047,78.7,72.7,78.8,33914,644,33270,5,0,5.1,5985,10.9,113,5.7,5872,11.1,7190,13.1,613,30.8,6577,12.4,FALSE,0
"8600000US11210","ZCTA5 11210","2019","11210",0,748,76.7,71.6,76.8,29588,212,29376,6.3,2.8,6.3,5075,10.6,95,12.7,4980,10.6,4998,10.5,295,39.4,4703,10,FALSE,0
"8600000US11211","ZCTA5 11211","2019","11211",0,708,80.3,88.5,80.2,54822,254,54568,4.8,3.5,4.8,15245,19.6,29,4.1,15216,19.8,7912,10.2,276,39,7636,9.9,FALSE,0
"8600000US11212","ZCTA5 11212","2019","11212",0,1097,65.6,61.6,65.6,31856,421,31435,15.5,17.6,15.5,19327,32.9,318,29.2,19009,33,9760,16.6,335,30.8,9425,16.4,FALSE,0
"8600000US11213","ZCTA5 11213","2019","11213",0,852,73.8,63,73.9,31843,373,31470,8.2,13.7,8.1,10720,21.1,248,29.6,10472,21,7132,14,301,35.9,6831,13.7,FALSE,0
"8600000US11214","ZCTA5 11214","2019","11214",0,1261,77.1,85.8,77,44728,503,44225,5.4,13.3,5.3,10851,15,42,3.4,10809,15.2,8938,12.3,477,38.3,8461,11.9,FALSE,0
"8600000US11215","ZCTA5 11215","2019","11215",0,1014,85.9,73.8,86,40395,394,40001,3.7,6.9,3.7,4194,7.7,118,11.8,4076,7.6,3972,7.3,231,23.1,3741,7,FALSE,0
"8600000US11216","ZCTA5 11216","2019","11216",0,1421,81,70.4,81.2,34240,594,33646,5.7,4.4,5.7,7880,16.2,197,13.9,7683,16.2,5148,10.6,280,19.7,4868,10.3,FALSE,0
"8600000US11217","ZCTA5 11217","2019","11217",0,710,82,79.6,82,24808,312,24496,5.5,7.1,5.4,4507,13.3,49,7.1,4458,13.4,3732,11,143,20.6,3589,10.8,FALSE,0
"8600000US11218","ZCTA5 11218","2019","11218",0,833,77.4,77.6,77.4,34108,288,33820,6.3,0,6.3,7917,15.1,53,6.5,7864,15.2,5765,11,115,14,5650,10.9,FALSE,0
"8600000US11219","ZCTA5 11219","2019","11219",0,710,70.1,89,70,32030,226,31804,4.9,3.5,5,15622,27.9,132,18.6,15490,28,6769,12.1,273,38.6,6496,11.7,FALSE,0
"8600000US11220","ZCTA5 11220","2019","11220",0,879,74.3,68.1,74.4,44530,256,44274,5.8,14.1,5.7,17256,24.5,127,14.4,17129,24.6,6850,9.7,237,27,6613,9.5,FALSE,0
"8600000US11221","ZCTA5 11221","2019","11221",0,1384,77.6,73.5,77.6,45064,644,44420,7.2,16.1,7,13195,19.7,206,14.9,12989,19.8,7554,11.3,340,24.7,7214,11,FALSE,0
"8600000US11222","ZCTA5 11222","2019","11222",0,431,84.8,78.5,84.9,24505,161,24344,3.6,0,3.6,3387,10.3,33,7.7,3354,10.4,2923,8.9,97,22.5,2826,8.7,FALSE,0
"8600000US11223","ZCTA5 11223","2019","11223",0,1333,74.1,76.9,74,35134,399,34735,7.3,2.5,7.3,10338,17.1,101,7.6,10237,17.3,8812,14.6,429,32.2,8383,14.2,FALSE,0
"8600000US11224","ZCTA5 11224","2019","11224",0,947,65.7,60.2,65.8,15721,277,15444,10,16.2,9.9,9583,26.7,209,22.8,9374,26.8,9150,25.5,316,34.5,8834,25.2,FALSE,0
"8600000US11225","ZCTA5 11225","2019","11225",0,855,80.5,75.1,80.6,31356,329,31027,6.4,4.3,6.4,7186,15.4,105,12.3,7081,15.5,3604,7.7,165,19.3,3439,7.5,FALSE,0
"8600000US11226","ZCTA5 11226","2019","11226",0,910,77.1,59.6,77.2,50387,302,50085,5.6,12.9,5.6,11401,14.8,108,11.9,11293,14.8,6084,7.9,165,18.1,5919,7.8,FALSE,0
"8600000US11228","ZCTA5 11228","2019","11228",0,1006,75.4,70.3,75.5,20544,208,20336,5.1,0,5.2,3882,11,55,5.5,3827,11.2,4416,12.6,398,39.6,4018,11.8,FALSE,0
"8600000US11229","ZCTA5 11229","2019","11229",0,1370,74.8,82.9,74.7,37481,377,37104,5.7,1.6,5.7,8493,13,131,9.6,8362,13.1,8156,12.5,440,32.2,7716,12.1,FALSE,0
"8600000US11230","ZCTA5 11230","2019","11230",0,738,72.9,83.3,72.9,34932,179,34753,5.2,10.6,5.2,11639,19,70,9.8,11569,19.1,10148,16.6,266,37.1,9882,16.3,FALSE,0
"8600000US11231","ZCTA5 11231","2019","11231",0,502,83.5,51.6,83.7,20232,79,20153,7.2,8.9,7.2,4056,14.3,72,14.3,3984,14.3,3510,12.4,259,51.6,3251,11.7,FALSE,0
"8600000US11232","ZCTA5 11232","2019","11232",0,455,71.4,64.7,71.5,13342,178,13164,6.2,0,6.3,3461,18.1,72,18,3389,18.1,2322,12.1,121,30.3,2201,11.7,FALSE,0
"8600000US11233","ZCTA5 11233","2019","11233",0,1205,69,71.2,69,35846,567,35279,5.4,0,5.5,14647,24.4,129,10.8,14518,24.7,7631,12.7,251,21,7380,12.5,FALSE,0
"8600000US11234","ZCTA5 11234","2019","11234",0,2305,77.7,71.9,77.8,43361,751,42610,5.8,4.9,5.8,4877,6.7,79,3.4,4798,6.9,8413,11.6,471,20.4,7942,11.3,FALSE,0
"8600000US11235","ZCTA5 11235","2019","11235",0,957,76.2,74.2,76.2,34823,213,34610,5.5,0,5.6,10679,16.8,108,11.5,10571,16.9,10642,16.8,400,42.5,10242,16.4,FALSE,0
"8600000US11236","ZCTA5 11236","2019","11236",0,1298,76.1,73.8,76.1,48649,621,48028,5.2,5.2,5.2,8375,10.8,128,9.9,8247,10.9,6586,8.5,243,18.8,6343,8.3,FALSE,0
"8600000US11237","ZCTA5 11237","2019","11237",0,513,76.6,71.5,76.6,27214,261,26953,5.1,16.9,5,9583,24.7,167,32.6,9416,24.6,3895,10,162,31.6,3733,9.7,FALSE,0
"8600000US11238","ZCTA5 11238","2019","11238",0,931,84.5,73.2,84.7,33429,267,33162,5.3,8.2,5.3,5841,12.6,165,18,5676,12.5,5569,12,369,40.2,5200,11.5,FALSE,0
